  Sent.                        Matched  Bracket   Cross        Correct Tag
 ID  Len.  Stat. Recal  Prec.  Bracket gold test Bracket Words  Tags Accracy
 447   18    0   92.86  86.67    13     14   15      0     18    16    88.89
 448   19    0   93.33 100.00    14     15   14      0     19    16    84.21
 449   16    0   83.33  90.91    10     12   11      0     16    13    81.25
 450   17    0   76.92  83.33    10     13   12      0     17    13    76.47
 451   20    0  100.00  94.44    17     17   18      0     20    15    75.00
 452   19    0   85.00  80.95    17     20   21      2     19    16    84.21
 453   19    0  100.00  94.12    16     16   17      0     19    14    73.68
 454   21    0   78.95  78.95    15     19   19      4     21    19    90.48
 455   17    0   92.86  92.86    13     14   14      0     17    16    94.12
 456   17    0  100.00 100.00    13     13   13      0     17    15    88.24
 457   18    0  100.00 100.00    16     16   16      0     18    13    72.22
 458   16    0   91.67  91.67    11     12   12      0     16    14    87.50
 459   17    0   91.67  84.62    11     12   13      0     17    14    82.35
 460   16    0  100.00 100.00    10     10   10      0     16    13    81.25
 461   21    0  100.00  94.74    18     18   19      0     21    18    85.71
 462   18    0  100.00 100.00    15     15   15      0     18    13    72.22
 463   21    0   87.50  82.35    14     16   17      0     21    17    80.95
 464   21    0   72.22  72.22    13     18   18      4     21    19    90.48
 465   20    0  100.00 100.00    17     17   17      0     20    16    80.00
 466   20    0   92.86  81.25    13     14   16      0     20    17    85.00
 467   17    0   66.67  66.67    10     15   15      3     17    12    70.59
 468   21    0   77.27  77.27    17     22   22      3     21    18    85.71
 469   18    0   88.24  93.75    15     17   16      1     18    14    77.78
 470   21    0   86.67 100.00    13     15   13      0     21    16    76.19
 471   19    0  100.00  94.12    16     16   17      0     19    15    78.95
 472   19    0  100.00 100.00    17     17   17      0     19    15    78.95
 473   17    0   81.25  81.25    13     16   16      1     17    14    82.35
 474   18    0   92.31 100.00    12     13   12      0     18    14    77.78
 475   17    0   84.62  84.62    11     13   13      1     17    15    88.24
 476   21    0   57.14  63.16    12     21   19      6     21    16    76.19
 477   18    0   84.62  84.62    11     13   13      0     18    15    83.33
 478   18    0   63.64  70.00     7     11   10      1     18    14    77.78
 479   18    0   78.57  68.75    11     14   16      1     18    15    83.33
 480   15    0   64.29  75.00     9     14   12      3     15    12    80.00
 481   18    0   75.00  75.00    12     16   16      3     18    16    88.89
 482   12    0   66.67  88.89     8     12    9      1     12     9    75.00
 483   19    0   90.00  90.00    18     20   20      1     19    15    78.95
 484   15    0   93.33  93.33    14     15   15      0     15    11    73.33
 485   18    0   94.12  94.12    16     17   17      0     18    15    83.33
 486   21    0  100.00  94.74    18     18   19      0     21    17    80.95
 487   17    0   93.33 100.00    14     15   14      0     17    13    76.47
 488   16    0   66.67  80.00     8     12   10      1     16    14    87.50
 489   16    0   69.23  69.23     9     13   13      4     16    12    75.00
 490   21    0  100.00 100.00    19     19   19      0     21    15    71.43
 491   19    0   90.00  64.29     9     10   14      0     19    15    78.95
 492   16    0  100.00 100.00    13     13   13      0     16    11    68.75
 493   17    0   93.33 100.00    14     15   14      0     17    14    82.35
 494   20    0   75.00 100.00    12     16   12      0     20    15    75.00
 495   19    0   87.50  82.35    14     16   17      0     19    16    84.21
 496   15    0   80.00  88.89     8     10    9      0     15    11    73.33
 497   19    0   66.67  80.00    12     18   15      3     19    15    78.95
 498   15    0  100.00  87.50    14     14   16      0     15    12    80.00
 499   18    0   94.44  94.44    17     18   18      0     18    15    83.33
 500   17    0   92.31  85.71    12     13   14      0     17    14    82.35
 501   18    0   92.31  92.31    12     13   13      0     18    15    83.33
 502   17    0  100.00 100.00    15     15   15      0     17    13    76.47
 503   15    0  100.00 100.00    11     11   11      0     15    13    86.67
 504   18    0   83.33  83.33    15     18   18      1     18    12    66.67
 505   12    0   90.00  81.82     9     10   11      0     12    10    83.33
 506   20    0  100.00 100.00    13     13   13      0     20    16    80.00
 507   16    0   90.91  83.33    10     11   12      0     16    10    62.50
 508   16    0   84.62  84.62    11     13   13      1     16    14    87.50
 509   17    0  100.00 100.00    12     12   12      0     17    14    82.35
 510   17    0  100.00 100.00    13     13   13      0     17    13    76.47
 511   18    0   84.62  91.67    11     13   12      0     18    15    83.33
 512   17    0  100.00 100.00    10     10   10      0     17    13    76.47
 513   19    0  100.00  90.91    10     10   11      0     19    15    78.95
 514   16    0  100.00  92.31    12     12   13      0     16    13    81.25
 515   21    0   86.67  92.86    13     15   14      0     21    18    85.71
 516   21    0   80.95  89.47    17     21   19      0     21    18    85.71
 517   20    0   88.89  94.12    16     18   17      0     20    16    80.00
 518   19    0   87.50  93.33    14     16   15      0     19    18    94.74
 519   20    0   73.68  77.78    14     19   18      1     20    18    90.00
 520   21    0   88.89  84.21    16     18   19      0     21    17    80.95
 521   20    0  100.00 100.00    18     18   18      0     20    16    80.00
 522   19    0   93.75  93.75    15     16   16      0     19    15    78.95
 523   17    0  100.00  93.75    15     15   16      0     17    14    82.35
 524   17    0   83.33  83.33    10     12   12      2     17    13    76.47
 525   17    0  100.00 100.00    14     14   14      0     17    15    88.24
 526   19    0   87.50  93.33    14     16   15      0     19    16    84.21
 527   16    0  100.00 100.00    11     11   11      0     16    14    87.50
 528   17    0   91.67 100.00    11     12   11      0     17    14    82.35
 529   20    0   81.25  76.47    13     16   17      3     20    16    80.00
 530   18    0  100.00 100.00    15     15   15      0     18    14    77.78
 531   17    0   92.86 100.00    13     14   13      0     17    15    88.24
 532   23    0   91.67 100.00    22     24   22      0     23    18    78.26
 533   21    0   70.59  85.71    12     17   14      1     21    16    76.19
 534   25    0   66.67  73.68    14     21   19      4     25    20    80.00
 535   22    0   94.44  89.47    17     18   19      0     22    20    90.91
 536   22    0  100.00 100.00    14     14   14      0     22    19    86.36
 537   19    0   78.57  61.11    11     14   18      2     19    16    84.21
 538   23    0   92.31  80.00    12     13   15      0     23    20    86.96
 539   23    0   88.00  95.65    22     25   23      1     23    19    82.61
 540   21    0  100.00 100.00    15     15   15      0     21    17    80.95
 541   24    0   43.75  38.89     7     16   18      7     24    21    87.50
 542   22    0   93.75 100.00    15     16   15      0     22    17    77.27
 543   22    0   95.45 100.00    21     22   21      0     22    19    86.36
 544   23    0   83.33  86.96    20     24   23      2     23    16    69.57
 545   22    0  100.00  87.50    21     21   24      0     22    18    81.82
 546   25    0  100.00  95.65    22     22   23      0     25    22    88.00
 547   21    0   73.68  73.68    14     19   19      2     21    16    76.19
 548   22    0   92.86  86.67    13     14   15      0     22    20    90.91
 549   21    0   77.78  87.50    14     18   16      0     21    17    80.95
 550   23    0   92.86  81.25    13     14   16      0     23    20    86.96
 551   22    0   94.44  89.47    17     18   19      0     22    18    81.82
 552   24    0   71.43  71.43    10     14   14      3     24    19    79.17
 553   22    0   64.29  75.00     9     14   12      2     22    17    77.27
 554   19    0   58.33  63.64     7     12   11      1     19    17    89.47
 555   20    0   92.86  86.67    13     14   15      0     20    15    75.00
 556   23    0   68.42  68.42    13     19   19      1     23    19    82.61
 557   23    0   61.11  57.89    11     18   19      5     23    20    86.96
 558   23    0  100.00 100.00    21     21   21      0     23    18    78.26
 559   26    0   50.00  71.43    10     20   14      2     26    21    80.77
 560   24    0   90.91  95.24    20     22   21      0     24    19    79.17
 561   21    0   80.00  84.21    16     20   19      2     21    16    76.19
 562   23    0   77.78  77.78    14     18   18      2     23    18    78.26
 563   21    0  100.00 100.00    17     17   17      0     21    15    71.43
 564   24    0   61.90  76.47    13     21   17      4     24    18    75.00
 565   20    0   92.31  70.59    12     13   17      0     20    15    75.00
 566   22    0   76.47  72.22    13     17   18      4     22    17    77.27
 567   22    0   83.33  78.95    15     18   19      3     22    16    72.73
 568   25    0   94.44  89.47    17     18   19      0     25    22    88.00
 569   24    0   86.36  95.00    19     22   20      0     24    20    83.33
 570   23    0  100.00 100.00    19     19   19      0     23    19    82.61
 571   21    0   93.75 100.00    15     16   15      0     21    17    80.95
 572   21    0   78.95  83.33    15     19   18      2     21    18    85.71
 573   25    0  100.00 100.00    20     20   20      0     25    20    80.00
 574   20    0   94.44 100.00    17     18   17      0     20    17    85.00
 575   25    0   83.33 100.00    15     18   15      0     25    22    88.00
 576   23    0  100.00 100.00    22     22   22      0     23    20    86.96
 577   20    0   30.77  50.00     4     13    8      2     20    16    80.00
 578   23    0   86.36 100.00    19     22   19      0     23    18    78.26
 579   22    0   85.71  94.74    18     21   19      0     22    21    95.45
 580   25    0   85.71  85.71    18     21   21      0     25    21    84.00
 581   22    0  100.00  90.48    19     19   21      0     22    16    72.73
 582   21    0   87.50  93.33    14     16   15      0     21    17    80.95
 583   26    0   95.45 100.00    21     22   21      0     26    22    84.62
 584   22    0   82.61  90.48    19     23   21      2     22    16    72.73
 585   22    0   85.71  94.74    18     21   19      1     22    18    81.82
 586   24    0   81.25  59.09    13     16   22      2     24    20    83.33
 587   25    0   88.89  94.12    16     18   17      0     25    22    88.00
 588   25    0   66.67  63.16    12     18   19      6     25    21    84.00
 589   25    0   89.47  89.47    17     19   19      0     25    22    88.00
 590   22    0   82.35  82.35    14     17   17      2     22    17    77.27
 591   23    0   90.00  94.74    18     20   19      0     23    18    78.26
 592   22    0   61.90  76.47    13     21   17      4     22    18    81.82
 593   25    0   63.64  77.78    14     22   18      2     25    20    80.00
 594   23    0   86.67  81.25    13     15   16      1     23    20    86.96
 595   21    0   88.89  88.89    16     18   18      0     21    19    90.48
 596   21    0   80.00  72.73    16     20   22      3     21    16    76.19
 597   21    0   81.25  81.25    13     16   16      2     21    16    76.19
 598   21    0  100.00 100.00    20     20   20      0     21    17    80.95
 599   20    0   94.12  88.89    16     17   18      1     20    15    75.00
 600   22    0  100.00 100.00    18     18   18      0     22    17    77.27
 601   22    0   71.43  71.43    10     14   14      1     22    19    86.36
 602   24    0   77.27  77.27    17     22   22      4     24    18    75.00
 603   23    0   83.33  78.95    15     18   19      0     23    19    82.61
 604   20    0   85.71  92.31    12     14   13      0     20    17    85.00
 605   22    0   94.44  94.44    17     18   18      0     22    18    81.82
 606   22    0  100.00 100.00    19     19   19      0     22    17    77.27
 607   23    0   78.95  83.33    15     19   18      2     23    18    78.26
 608   25    0   85.71  90.00    18     21   20      1     25    20    80.00
 609   25    0   89.47  85.00    17     19   20      0     25    22    88.00
 610   16    0   93.75  88.24    15     16   17      0     16    12    75.00
 611   24    0   92.00  95.83    23     25   24      0     24    20    83.33
 612   22    0  100.00 100.00    18     18   18      0     22    18    81.82
 613   26    0  100.00 100.00    21     21   21      0     26    21    80.77
 614   21    0   95.00  90.48    19     20   21      0     21    18    85.71
 615   23    0  100.00 100.00    20     20   20      0     23    20    86.96
 616   20    0   81.25  81.25    13     16   16      2     20    16    80.00
 617   23    0   72.22  65.00    13     18   20      3     23    19    82.61
 618   24    0   85.71  85.71    18     21   21      1     24    19    79.17
 619   19    0   82.35  70.00    14     17   20      4     19    16    84.21
 620   22    0  100.00 100.00    19     19   19      0     22    19    86.36
 621   21    0   84.21  88.89    16     19   18      0     21    17    80.95
 622   26    0  100.00 100.00    20     20   20      0     26    22    84.62
 623   23    0  100.00 100.00    17     17   17      0     23    19    82.61
 624   24    0   94.44 100.00    17     18   17      0     24    20    83.33
 625   25    0  100.00 100.00    23     23   23      0     25    20    80.00
 626   21    0   89.47 100.00    17     19   17      0     21    19    90.48
 627   21    0   89.47  89.47    17     19   19      0     21    17    80.95
 628   24    0   80.95  80.95    17     21   21      3     24    18    75.00
 629   20    0   83.33  88.24    15     18   17      0     20    15    75.00
 630   21    0   93.75 100.00    15     16   15      0     21    20    95.24
 631   24    0   90.48 100.00    19     21   19      0     24    21    87.50
 632   22    0   81.82  81.82    18     22   22      2     22    19    86.36
 633   20    0   76.47  86.67    13     17   15      1     20    19    95.00
 634   22    0   94.74 100.00    18     19   18      0     22    16    72.73
 635   22    0   95.00 100.00    19     20   19      0     22    18    81.82
 636   24    0   86.96  90.91    20     23   22      1     24    20    83.33
 637   16    0   70.00  70.00     7     10   10      2     16    14    87.50
 638   19    0   66.67  71.43    10     15   14      0     19    16    84.21
 639   16    0  100.00 100.00    14     14   14      0     16    13    81.25
 640   17    0   64.29  69.23     9     14   13      4     17    14    82.35
 641   13    0  100.00 100.00    10     10   10      0     13    11    84.62
 642   21    0   52.94 100.00     9     17    9      0     21    18    85.71
 643   24    0   94.12  94.12    16     17   17      0     24    19    79.17
 644   16    0   71.43 100.00    10     14   10      0     16    12    75.00
 645   17    0  100.00 100.00    14     14   14      0     17    16    94.12
 646   19    0   77.78  87.50    14     18   16      1     19    16    84.21
 647   12    0   77.78  70.00     7      9   10      1     12     9    75.00
 648   20    0  100.00  72.73    16     16   22      0     20    16    80.00
 649   15    0  100.00 100.00    13     13   13      0     15    12    80.00
 650   13    0  100.00 100.00    10     10   10      0     13    10    76.92
 651   14    0  100.00 100.00     9      9    9      0     14    11    78.57
 652   18    0  100.00 100.00    17     17   17      0     18    13    72.22
 653   11    0   81.82  81.82     9     11   11      2     11     9    81.82
 654   22    0   80.95  80.95    17     21   21      1     22    16    72.73
 655   22    0  100.00 100.00    15     15   15      0     22    19    86.36
 656   12    0  100.00 100.00    10     10   10      0     12    11    91.67
 657   17    0   71.43  62.50    10     14   16      2     17    14    82.35
 658   26    0   94.12  88.89    16     17   18      0     26    22    84.62
 659   22    0   83.33 100.00    15     18   15      0     22    16    72.73
 660   23    0   85.00  85.00    17     20   20      0     23    20    86.96
 661   18    0   91.67 100.00    11     12   11      0     18    15    83.33
 662   13    0   90.91 100.00    10     11   10      0     13    11    84.62
 663   21    0   93.33  87.50    14     15   16      0     21    18    85.71
 664   15    0  100.00 100.00     9      9    9      0     15    13    86.67
 665   14    0   77.78  77.78     7      9    9      1     14    13    92.86
 666   15    0   78.57  84.62    11     14   13      0     15    12    80.00
 667   17    0  100.00 100.00    14     14   14      0     17    14    82.35
 668   14    0  100.00 100.00    10     10   10      0     14    11    78.57
 669   21    0   85.71  85.71    12     14   14      1     21    19    90.48
 670   14    0  100.00 100.00    12     12   12      0     14    10    71.43
 671   21    0   73.68  73.68    14     19   19      5     21    16    76.19
 672   21    0   56.25  60.00     9     16   15      4     21    16    76.19
 673   16    0  100.00 100.00    17     17   17      0     16    14    87.50
 674   12    0  100.00  91.67    11     11   12      0     12    10    83.33
 675   24    0   94.74 100.00    18     19   18      0     24    17    70.83
 676   13    0  100.00 100.00    12     12   12      0     13    10    76.92
 677   24    0   83.33  86.96    20     24   23      1     24    20    83.33
 678   15    0  100.00 100.00    12     12   12      0     15    12    80.00
 679   24    0   88.24  88.24    15     17   17      0     24    19    79.17
 680   23    0   94.74 100.00    18     19   18      0     23    17    73.91
 681   20    0   46.67  63.64     7     15   11      2     20    15    75.00
 682   12    0   90.00  81.82     9     10   11      0     12    10    83.33
 683   15    0   75.00  75.00    12     16   16      2     15    12    80.00
 684   17    0  100.00 100.00     9      9    9      0     17    16    94.12
 685   21    0   88.89 100.00    16     18   16      0     21    15    71.43
 686   13    0  100.00 100.00    11     11   11      0     13    11    84.62
 687   11    0  100.00 100.00     8      8    8      0     11     9    81.82
 688   23    0   85.00  85.00    17     20   20      0     23    20    86.96
 689   21    0   90.00  94.74    18     20   19      0     21    15    71.43
 690   12    0   90.91  90.91    10     11   11      0     12    10    83.33
 691   13    0  100.00 100.00     8      8    8      0     13    11    84.62
 692   21    0   93.33 100.00    14     15   14      0     21    14    66.67
 693   12    0   92.31  85.71    12     13   14      1     12     9    75.00
 694   17    0   90.91  66.67    10     11   15      2     17    13    76.47
 695   19    0   93.75 100.00    15     16   15      0     19    16    84.21
 696   16    0   92.86  92.86    13     14   14      0     16    13    81.25
 697   21    0   84.21  76.19    16     19   21      0     21    18    85.71
 698   25    0  100.00 100.00    24     24   24      0     25    21    84.00
 699   17    0   93.33 100.00    14     15   14      0     17    12    70.59
 700   18    0   92.31  92.31    12     13   13      0     18    14    77.78
 701   17    0  100.00 100.00    14     14   14      0     17    13    76.47
 702   21    0   81.82  85.71    18     22   21      1     21    17    80.95
 703   22    0  100.00  95.00    19     19   20      0     22    17    77.27
 704   17    0   93.33  93.33    14     15   15      0     17    14    82.35
 705   12    0  100.00 100.00     8      8    8      0     12     9    75.00
 706   17    0   94.12 100.00    16     17   16      0     17    13    76.47
 707   12    0  100.00 100.00     9      9    9      0     12    10    83.33
 708   17    0  100.00  93.75    15     15   16      0     17    14    82.35
 709   12    0   81.82  90.00     9     11   10      0     12     8    66.67
 710   11    0   71.43  71.43     5      7    7      1     11     9    81.82
 711   13    0  100.00 100.00    10     10   10      0     13    10    76.92
 712   12    0  100.00 100.00     8      8    8      0     12    11    91.67
 713   19    0   83.33  88.24    15     18   17      0     19    16    84.21
 714   21    0  100.00 100.00    18     18   18      0     21    16    76.19
 715   21    0  100.00 100.00    18     18   18      0     21    15    71.43
 716   23    0  100.00 100.00    21     21   21      0     23    19    82.61
 717   13    0   90.00  81.82     9     10   11      0     13    11    84.62
 718   23    0   77.78  77.78    14     18   18      1     23    20    86.96
 719   26    0   90.00  85.71    18     20   21      1     26    20    76.92
 720   13    0   86.67 100.00    13     15   13      0     13    10    76.92
 721   15    0   85.71  85.71    12     14   14      0     15    11    73.33
 722   13    0  100.00 100.00     9      9    9      0     13    10    76.92
 723   24    0   91.30  91.30    21     23   23      1     24    19    79.17
 724   17    0   82.35  87.50    14     17   16      1     17    14    82.35
 725   24    0   94.74  90.00    18     19   20      0     24    18    75.00
 726   16    0   76.92  76.92    10     13   13      1     16    14    87.50
 727   15    0  100.00  93.33    14     14   15      0     15    11    73.33
 728   13    0  100.00 100.00    10     10   10      0     13    12    92.31
 729   11    0  100.00 100.00    11     11   11      0     11     9    81.82
 730   17    0   86.67  86.67    13     15   15      1     17    14    82.35
 731   14    0   84.62  84.62    11     13   13      0     14    11    78.57
 732   24    0   58.82  66.67    10     17   15      3     24    20    83.33
 733   25    0   91.67  95.65    22     24   23      0     25    19    76.00
 734   21    0   78.57  73.33    11     14   15      0     21    18    85.71
 735   16    0  100.00 100.00    14     14   14      0     16    13    81.25
 736   13    0   81.82  75.00     9     11   12      2     13    10    76.92
 737   14    0  100.00 100.00    13     13   13      0     14    10    71.43
 738   24    0   86.36  90.48    19     22   21      1     24    20    83.33
 739   18    0   78.57  78.57    11     14   14      2     18    16    88.89
 740   11    0   90.91 100.00    10     11   10      0     11     9    81.82
 741   14    0  100.00 100.00    10     10   10      0     14    10    71.43
 742   24    0   72.73  76.19    16     22   21      3     24    19    79.17
 743   17    0   87.50  82.35    14     16   17      1     17    14    82.35
 744   19    0   93.75  88.24    15     16   17      1     19    15    78.95
 745   27    0   80.00  76.92    20     25   26      3     27    23    85.19
 746   11    0  100.00 100.00     9      9    9      0     11     7    63.64
 747   23    0  100.00  86.96    20     20   23      0     23    18    78.26
 748   24    0   95.83  95.83    23     24   24      0     24    16    66.67
 749   17    0  100.00 100.00    14     14   14      0     17    14    82.35
 750   14    0  100.00 100.00    11     11   11      0     14    11    78.57
 751   21    0   88.24  75.00    15     17   20      1     21    15    71.43
 752   17    0  100.00 100.00    12     12   12      0     17    13    76.47
 753   17    0  100.00 100.00    14     14   14      0     17    16    94.12
 754   11    0  100.00 100.00     9      9    9      0     11     7    63.64
 755   13    0   83.33  83.33    10     12   12      0     13    10    76.92
 756   22    0   92.86 100.00    13     14   13      0     22    18    81.82
 757   27    0  100.00  91.30    21     21   23      0     27    22    81.48
 758   29    0   74.07  76.92    20     27   26      4     29    21    72.41
 759   27    0   95.65 100.00    22     23   22      0     27    23    85.19
 760   27    0   73.33  73.33    11     15   15      2     27    22    81.48
 761   29    0   70.00  70.00    14     20   20      2     29    25    86.21
 762   25    0   76.47  76.47    13     17   17      0     25    20    80.00
 763   30    0   78.57  75.86    22     28   29      4     30    25    83.33
 764   27    0   95.83  95.83    23     24   24      0     27    22    81.48
 765   29    0   96.00  96.00    24     25   25      0     29    23    79.31
 766   25    0  100.00 100.00    23     23   23      0     25    20    80.00
 767   29    0   94.74  90.00    18     19   20      0     29    24    82.76
 768   25    0   81.25  92.86    13     16   14      1     25    22    88.00
 769   27    0   83.33  83.33    20     24   24      3     27    21    77.78
 770   27    0   75.00  75.00    12     16   16      2     27    23    85.19
 771   28    0   77.27  77.27    17     22   22      3     28    23    82.14
 772   30    0   90.91  86.96    20     22   23      0     30    27    90.00
 773   31    0   72.41  80.77    21     29   26      5     31    25    80.65
 774   27    0   76.19  84.21    16     21   19      2     27    22    81.48
 775   30    0   96.15  92.59    25     26   27      1     30    23    76.67
 776   27    0   84.21  80.00    16     19   20      2     27    26    96.30
 777   28    0   95.45  87.50    21     22   24      0     28    22    78.57
 778   27    0   73.91  77.27    17     23   22      3     27    19    70.37
 779   27    0   90.48  95.00    19     21   20      0     27    22    81.48
 780   13    0   75.00  75.00     9     12   12      2     13     9    69.23
 781   31    0   84.00  84.00    21     25   25      3     31    25    80.65
 782   29    0  100.00  95.45    21     21   22      0     29    22    75.86
 783   26    0   77.27  77.27    17     22   22      0     26    22    84.62
 784   28    0  100.00 100.00    22     22   22      0     28    24    85.71
 785   29    0  100.00  93.33    28     28   30      0     29    25    86.21
 786   28    0   85.71  85.71    18     21   21      1     28    23    82.14
 787   28    0   91.30  91.30    21     23   23      1     28    25    89.29
 788   30    0   80.00  80.00    20     25   25      3     30    27    90.00
 789   28    0   95.83  95.83    23     24   24      0     28    25    89.29
 790   26    0   95.65 100.00    22     23   22      0     26    22    84.62
 791   29    0   96.55 100.00    28     29   28      0     29    26    89.66
 792   27    0   80.00  80.00    16     20   20      1     27    24    88.89
 793   27    0  100.00  88.00    22     22   25      0     27    23    85.19
 794   28    0   88.00  95.65    22     25   23      1     28    21    75.00
 795   27    0   77.78  80.77    21     27   26      3     27    20    74.07
 796   30    0   92.00  92.00    23     25   25      0     30    26    86.67
 797   31    0   96.00 100.00    24     25   24      0     31    27    87.10
 798   27    0  100.00 100.00    22     22   22      0     27    23    85.19
 799   30    0   86.96  86.96    20     23   23      3     30    23    76.67
 800   28    0   90.00 100.00    18     20   18      0     28    24    85.71
 801   26    0  100.00  88.00    22     22   25      0     26    20    76.92
 802   23    0   84.21  84.21    16     19   19      3     23    19    82.61
 803   23    0   95.00  95.00    19     20   20      0     23    17    73.91
 804   25    0  100.00  91.30    21     21   23      0     25    21    84.00
 805   31    0   92.31 100.00    24     26   24      0     31    26    83.87
 806   29    0   70.83  70.83    17     24   24      1     29    26    89.66
 807   26    0   76.19  94.12    16     21   17      0     26    20    76.92
 808   27    0   91.30  91.30    21     23   23      0     27    19    70.37
 809   30    0   92.59  92.59    25     27   27      1     30    25    83.33
 810   26    0  100.00 100.00    22     22   22      0     26    21    80.77
 811   28    0  100.00 100.00    23     23   23      0     28    24    85.71
 812   26    0   79.17  90.48    19     24   21      1     26    21    80.77
 813   25    0   80.00  94.12    16     20   17      0     25    21    84.00
 814   27    0   95.83 100.00    23     24   23      0     27    23    85.19
 815   31    0   80.00  85.71    24     30   28      4     31    26    83.87
 816   27    0   70.00  73.68    14     20   19      4     27    21    77.78
 817   26    0   77.27  73.91    17     22   23      4     26    21    80.77
 818   23    0   70.59  85.71    12     17   14      1     23    18    78.26
 819   26    0   90.48  95.00    19     21   20      0     26    21    80.77
 820   28    0   80.00  84.21    16     20   19      0     28    27    96.43
 821   31    0   92.31  92.31    24     26   26      1     31    27    87.10
 822   29    0   92.00  85.19    23     25   27      1     29    24    82.76
 823   27    0   66.67  84.21    16     24   19      2     27    21    77.78
 824   31    0   89.66  86.67    26     29   30      0     31    25    80.65
 825   28    0   95.65  95.65    22     23   23      0     28    26    92.86
 826   28    0   95.83  88.46    23     24   26      0     28    24    85.71
 827   28    0   85.71  90.00    18     21   20      1     28    23    82.14
 828   24    0   78.95  83.33    15     19   18      1     24    19    79.17
 829   24    0   80.00  80.00    16     20   20      2     24    21    87.50
 830   30    0   85.19  92.00    23     27   25      0     30    26    86.67
 831   31    0   86.67  81.25    26     30   32      4     31    25    80.65
 832   32    0   62.07  78.26    18     29   23      3     32    27    84.38
 833   34    0   83.33  89.29    25     30   28      2     34    27    79.41
 834   35    0  100.00 100.00    26     26   26      0     35    29    82.86
 835   32    0   78.95  83.33    15     19   18      3     32    28    87.50
 836   33    0  100.00  88.89    24     24   27      0     33    27    81.82
 837   29    0   68.00  77.27    17     25   22      3     29    24    82.76
 838   30    0  100.00 100.00    23     23   23      0     30    27    90.00
 839   32    0  100.00  96.00    24     24   25      0     32    28    87.50
 840   31    0   75.00  81.82    18     24   22      0     31    25    80.65
 841   31    0   92.59  92.59    25     27   27      1     31    26    83.87
 842   35    0   75.86  78.57    22     29   28      2     35    30    85.71
 843   34    0   90.48  95.00    19     21   20      1     34    31    91.18
 844   31    0   70.00  95.45    21     30   22      1     31    26    83.87
 845   32    0   74.19  79.31    23     31   29      1     32    27    84.38
 846   34    0   80.65  96.15    25     31   26      1     34    27    79.41
 847   28    0   66.67  73.68    14     21   19      3     28    25    89.29
 848   31    0   83.33  90.91    20     24   22      0     31    26    83.87
 849   33    0   90.91  93.75    30     33   32      0     33    29    87.88
 850   34    0   87.88  87.88    29     33   33      1     34    29    85.29
 851   31    0   85.71  88.89    24     28   27      2     31    25    80.65
 852   34    0   89.66  96.30    26     29   27      0     34    31    91.18
 853   32    0   82.61  82.61    19     23   23      3     32    23    71.88
 854   33    0   67.86  79.17    19     28   24      3     33    26    78.79
 855   31    0   86.36  86.36    19     22   22      1     31    26    83.87
 856   30    0   73.91  73.91    17     23   23      3     30    27    90.00
 857   31    0   92.59  96.15    25     27   26      0     31    24    77.42
 858   24    0   93.33  87.50    14     15   16      0     24    21    87.50
 859   28    0  100.00 100.00    17     17   17      0     28    23    82.14
 860   31    0   64.29  69.23    18     28   26      3     31    28    90.32
 861   32    0  100.00 100.00    27     27   27      0     32    26    81.25
 862   30    0   78.26  81.82    18     23   22      3     30    24    80.00
 863   33    0   87.88  87.88    29     33   33      0     33    28    84.85
 864   18    0   92.31 100.00    12     13   12      0     18    13    72.22
 865   29    0   96.15 100.00    25     26   25      0     29    23    79.31
 866   34    0   66.67  66.67    20     30   30      6     34    28    82.35
 867   31    0   78.26  85.71    18     23   21      2     31    27    87.10
 868   32    0   87.50  91.30    21     24   23      1     32    28    87.50
 869   26    0   80.00  80.00    12     15   15      1     26    20    76.92
 870   29    0   84.62  84.62    22     26   26      3     29    25    86.21
 871   33    0   61.29  86.36    19     31   22      2     33    27    81.82
 872   30    0   90.91  95.24    20     22   21      0     30    25    83.33
 873   43    0   97.50 100.00    39     40   39      0     43    34    79.07
 874   38    0   84.85  80.00    28     33   35      2     38    31    81.58
 875   48    0   67.86 100.00    19     28   19      0     48    34    70.83
 876   39    0   84.38  87.10    27     32   31      2     39    34    87.18
 877   97    0   86.75  85.71    72     83   84      5     97    78    80.41
 878   55    0   88.64  86.67    39     44   45      1     55    43    78.18
 879   42    0   94.87  97.37    37     39   38      0     42    34    80.95
 880   49    0   72.22  74.29    26     36   35      8     49    41    83.67
 881   51    0   90.24  88.10    37     41   42      1     51    41    80.39
 882   39    0   75.00  75.00    21     28   28      3     39    35    89.74
 883   40    0   80.00  76.19    16     20   21      4     40    33    82.50
 884   42    0   96.43  87.10    27     28   31      0     42    35    83.33
 885   37    0   90.62  85.29    29     32   34      2     37    31    83.78
 886   35    0   78.57  73.33    22     28   30      5     35    31    88.57
 887   40    0   93.75 100.00    15     16   15      0     40    31    77.50
 888   35    0   65.38  68.00    17     26   25      5     35    29    82.86
 889   37    0   80.65  86.21    25     31   29      1     37    33    89.19
 890   36    0   93.33  96.55    28     30   29      0     36    29    80.56
 891   43    0   77.14  90.00    27     35   30      1     43    35    81.40
 892   88    0   75.81  75.81    47     62   62      4     88    62    70.45
 893   63    0   79.59  84.78    39     49   46      4     63    53    84.13
 894   36    0   83.33  71.43    10     12   14      2     36    27    75.00
 895   38    0   73.53  69.44    25     34   36      3     38    29    76.32
